,id,date_initialized,date_updated,user_id
8509,36584,2017-02-08 21:21:32+00:00,2017-03-15 20:33:05.602922+00:00,38803
8510,36547,2017-02-08 19:07:55.104247+00:00,2017-03-15 20:49:58.925938+00:00,38765
8511,36970,2017-02-10 17:54:52.695409+00:00,2017-06-21 15:48:37.372172+00:00,39202
8512,36951,2017-02-25 16:15:48.392455+00:00,2017-06-26 07:14:15.895201+00:00,39182
8513,45435,,,48569
8514,36525,2017-02-08 18:02:07+00:00,2018-02-23 21:20:38.258040+00:00,38743
8515,37034,2017-02-11 04:13:14.878147+00:00,2017-02-24 18:24:12.914128+00:00,39262
8516,37005,2017-02-10 22:20:21.204508+00:00,2017-02-20 22:57:54.443631+00:00,39234
8517,37072,2017-02-11 17:36:11.977855+00:00,2017-02-22 23:55:20.362175+00:00,38969
8518,37061,2017-02-11 15:39:52.101995+00:00,2017-02-25 16:04:40.761168+00:00,34947
8519,37146,2017-02-12 15:55:50.480583+00:00,2017-03-01 15:36:34.707184+00:00,39369
8520,37021,2017-02-11 01:20:22.036698+00:00,2018-05-02 19:02:42.723750+00:00,39213
8521,37563,2017-02-16 16:48:56.843218+00:00,2017-02-23 15:53:49.639794+00:00,39841
8522,37190,2017-02-13 01:14:33.175979+00:00,2017-03-20 06:30:16.873404+00:00,39417
8523,37185,2017-02-12 23:59:23.623768+00:00,2017-02-28 17:22:28.705485+00:00,39409
8524,37148,2017-02-12 15:56:54.868984+00:00,2017-02-22 21:53:20.566575+00:00,39369
8525,36988,2017-02-10 20:22:23.791355+00:00,2017-12-02 03:08:53.016125+00:00,36960
8526,37218,2017-02-13 15:45:23.253562+00:00,2017-03-04 22:06:55.112112+00:00,39449
8527,37177,2017-02-12 22:25:16.392981+00:00,2017-03-05 18:37:30.732359+00:00,39397
8528,37419,2017-02-14 16:58:01.992759+00:00,2017-02-17 19:36:42.699547+00:00,39672
8529,37394,2017-02-16 16:33:45.924089+00:00,2017-03-19 18:01:15.612473+00:00,39644
8530,37329,2017-03-01 20:23:56.497149+00:00,2017-03-06 21:48:45.896953+00:00,39574
8531,37328,2017-02-14 00:23:36.445304+00:00,2017-03-02 23:42:03.683722+00:00,39573
8532,37248,2017-02-13 16:35:04.843562+00:00,2017-02-13 16:35:44.903452+00:00,38199
8533,37843,2017-02-17 18:33:10.996647+00:00,2017-03-07 21:54:14.416177+00:00,40154
8534,37335,2017-02-14 00:56:42.517912+00:00,2017-03-20 01:58:35.639583+00:00,39580
8535,37418,2017-02-14 16:21:23.699380+00:00,2018-05-10 18:01:30.422177+00:00,35326
8536,37362,2017-02-14 03:56:27.361892+00:00,2017-03-20 17:16:15.588237+00:00,39608
8537,37926,2017-02-18 05:45:32.411388+00:00,2017-02-24 04:00:37.370656+00:00,339
8538,37799,2017-02-18 06:24:06.310819+00:00,2017-03-04 04:42:50.306976+00:00,40106
8539,37794,2017-02-17 05:17:44+00:00,2017-04-05 00:52:03.915338+00:00,40101
8540,37792,2017-02-25 21:21:56.595489+00:00,2017-03-20 14:00:51.882841+00:00,40098
8541,37784,2017-02-17 02:57:04.682978+00:00,2017-02-17 20:48:45.358402+00:00,40088
8542,37323,2017-02-13 23:35:30.167600+00:00,2017-02-23 01:26:44.572263+00:00,39567
8543,37774,2017-02-17 16:07:02.144672+00:00,2017-02-23 18:09:53.636431+00:00,40073
8544,37721,2017-02-16 19:37:22.216804+00:00,2017-03-01 20:36:01.626214+00:00,40010
8545,37531,2017-02-15 16:40:20.927005+00:00,2017-02-22 16:11:21.613811+00:00,39809
8546,37573,2017-02-16 15:49:42.599038+00:00,2017-07-17 23:46:17.011308+00:00,39851
8547,38088,2017-02-20 01:29:54.171227+00:00,2017-03-01 19:38:20.073193+00:00,40436
8548,37897,2017-02-18 01:53:56.214329+00:00,2017-02-27 06:22:14.060684+00:00,40214
8549,38112,2017-02-20 14:05:20.988630+00:00,2017-02-20 14:06:31.059287+00:00,39764
8550,38023,2017-02-19 03:11:50.542443+00:00,2017-02-24 21:17:38.228940+00:00,40361
8551,37958,2017-02-21 00:01:37.941999+00:00,2017-03-01 18:24:46.312294+00:00,40284
8552,37899,2017-02-18 16:31:13+00:00,2017-03-09 18:30:17.118801+00:00,40220
8553,38098,2017-02-20 05:08:23.126739+00:00,2017-03-01 22:10:51.620917+00:00,40455
8554,38122,2017-02-20 16:36:26+00:00,2017-03-03 16:17:23.839177+00:00,40486
8555,36025,,,38215
8556,38079,2017-02-20 00:19:12.227193+00:00,2017-02-27 05:03:40.081954+00:00,40427
8557,38060,2017-02-19 19:18:20.144517+00:00,2017-03-10 18:19:19.938343+00:00,40404
8558,38100,2017-02-20 06:05:50.764304+00:00,2017-06-12 19:13:38.581931+00:00,40457
8559,36929,2017-02-10 04:00:27.936552+00:00,2017-07-09 16:14:46.497647+00:00,39158
8560,45439,2017-03-28 15:36:56.857403+00:00,2017-04-26 15:49:16.248359+00:00,48573
8561,38211,2017-02-21 01:32:00.403624+00:00,2017-03-04 18:25:05.447830+00:00,31401
8562,38882,2017-02-24 06:22:09.359092+00:00,2017-03-05 01:24:27.870648+00:00,41317
8563,38877,2017-02-24 18:34:01.955634+00:00,2017-03-09 18:57:00.668385+00:00,41386
8564,38264,2017-02-21 05:53:56.539102+00:00,2017-05-08 14:13:35.822412+00:00,40641
8565,38217,2017-02-21 19:23:54.410627+00:00,2017-03-02 17:51:20.938706+00:00,40591
8566,38242,2017-02-28 22:36:15.002273+00:00,2017-03-10 18:53:07.097239+00:00,40617
8567,38368,2017-02-21 22:20:40.007227+00:00,2017-03-01 19:00:44.317145+00:00,40755
8568,38367,2017-02-24 15:10:02.237099+00:00,2017-03-04 02:45:40.503182+00:00,40754
8569,38361,2017-02-21 22:22:49.750007+00:00,2017-03-15 06:13:15.211331+00:00,40748
8570,38344,2017-03-02 22:53:10.239929+00:00,2017-03-06 18:57:44.227566+00:00,40729
8571,38334,2017-02-21 20:28:17.560410+00:00,2017-03-18 06:46:08.085282+00:00,40718
8572,38328,2017-02-21 20:00:35.601316+00:00,2017-03-02 02:15:17.578569+00:00,40712
8573,38317,2017-02-21 18:34:48.931587+00:00,2017-03-13 19:23:29.998490+00:00,40699
8574,38406,2017-02-22 05:38:58.929866+00:00,2017-03-01 18:16:17.879130+00:00,40801
8575,45440,,,48575
8576,38948,2017-02-24 21:59:12.820236+00:00,2017-02-28 18:50:48.084564+00:00,41498
8577,38923,2017-02-24 18:48:58+00:00,2017-03-14 16:49:42.657550+00:00,41456
8578,38867,2017-02-25 15:48:41.720446+00:00,2017-03-11 19:10:40.977719+00:00,41374
8579,38465,2017-02-24 01:10:28.400002+00:00,2017-06-20 00:51:54.877730+00:00,40871
8580,38836,2017-02-24 03:01:38.565702+00:00,2017-03-02 08:29:33.256071+00:00,41333
8581,38805,2017-03-08 01:57:36+00:00,2017-03-15 21:11:21.283367+00:00,41291
8582,38801,2017-02-24 19:03:47.707472+00:00,2017-03-15 17:31:04.167451+00:00,41287
8583,38789,2017-02-23 23:08:44.536062+00:00,2017-03-09 22:16:03.010710+00:00,41273
8584,38610,2017-02-23 01:10:53.059953+00:00,2017-02-25 21:11:40.446434+00:00,41029
8585,38588,2017-02-22 23:59:33.688509+00:00,2017-03-09 18:15:48.434162+00:00,41006
8586,38467,2017-02-23 01:46:24.076803+00:00,2017-03-16 18:17:20.632881+00:00,40873
8587,39697,2017-03-02 20:17:24.276813+00:00,2017-03-13 19:31:37.031641+00:00,42387
8588,45441,,,48576
8589,39563,2017-03-01 18:31:07.203132+00:00,2017-03-01 18:37:11.025362+00:00,42238
8590,39491,2017-03-01 06:26:05.156759+00:00,2017-03-07 06:00:42.240900+00:00,42165
8591,39490,2017-03-01 05:57:58.483011+00:00,2017-03-09 17:43:22.909737+00:00,42164
8592,39485,2017-03-01 05:36:19.114827+00:00,2017-03-07 19:58:56.159170+00:00,42159
8593,39372,2017-02-28 22:00:19.018653+00:00,2017-03-15 20:51:59.596468+00:00,42039
8594,39120,2017-02-27 04:26:01.539223+00:00,2017-03-08 17:59:44.921103+00:00,37328
8595,38532,2017-02-22 20:28:29.880353+00:00,2018-09-29 16:35:01.335771+00:00,40946
8596,38693,2017-02-23 16:27:02.887321+00:00,2017-03-11 08:04:38.737472+00:00,41127
8597,39477,2017-03-01 05:20:44.118810+00:00,2017-03-01 05:24:19.477572+00:00,42150
8598,39098,2017-02-27 00:22:27.628441+00:00,2017-03-08 22:28:21.662235+00:00,41732
8599,39096,2017-02-26 23:35:15.407795+00:00,2017-03-07 22:37:12.652079+00:00,41730
8600,39085,2017-02-26 20:55:04.298333+00:00,2017-02-27 19:15:05.188853+00:00,41712
8601,38960,2017-02-26 16:18:52.465605+00:00,2017-03-02 03:23:59.482812+00:00,41516
8602,38951,2017-02-24 22:01:07.076663+00:00,2017-03-15 22:06:14.071802+00:00,41502
8603,39851,2017-03-03 00:39:16.603232+00:00,2017-06-27 15:53:31.268970+00:00,33588
8604,40226,2017-03-06 23:35:39.245529+00:00,2017-03-06 23:45:59.963616+00:00,42987
8605,40072,2017-03-05 23:07:27.403393+00:00,2017-03-05 23:14:14.845661+00:00,42817
8606,39976,2017-03-04 05:34:05.756081+00:00,2017-03-08 08:08:17.612086+00:00,42703
8607,39923,2017-03-03 16:49:36.431386+00:00,2017-03-09 18:30:50.571179+00:00,42645
8608,39922,2017-03-03 16:44:28.148716+00:00,2017-03-11 17:58:53.507880+00:00,42644
8609,39007,2017-02-25 16:45:25.748424+00:00,2018-05-07 17:37:29.435904+00:00,41591
8610,39790,2017-03-02 19:16:21.932887+00:00,2017-03-20 20:47:15.574830+00:00,42494
8611,39720,2017-03-02 08:12:12.103621+00:00,2017-03-16 23:09:56.856384+00:00,42411
8612,39630,2017-03-01 23:21:35.686909+00:00,2017-05-08 17:04:37.546317+00:00,42312
8613,40718,2017-03-09 15:09:17.225830+00:00,2017-07-26 15:52:42.323182+00:00,43529
8614,45443,,,48578
8615,41005,2017-03-10 18:19:45.021390+00:00,2017-03-15 16:59:23.162069+00:00,43829
8616,41034,2017-03-10 20:58:35.768200+00:00,2017-03-14 20:17:48.099381+00:00,7735
8617,40882,2017-03-10 01:14:07.444809+00:00,2017-03-10 01:29:04.602937+00:00,43703
8618,40804,2017-03-09 20:56:16+00:00,2017-03-20 19:21:22.207945+00:00,43624
8619,41212,2017-03-13 00:28:37.688118+00:00,2017-03-20 23:09:16.514968+00:00,44049
8620,40742,2017-03-09 17:30:43.790365+00:00,2017-07-16 04:11:28.737836+00:00,43555
8621,42154,2017-03-16 04:57:11.242723+00:00,2017-03-16 05:14:46.971533+00:00,45064
8622,39868,2017-03-03 02:19:02.677949+00:00,2017-08-23 22:12:10.458728+00:00,42582
8623,40533,2017-03-08 23:33:18.729869+00:00,2017-08-28 16:53:34.075857+00:00,43330
8624,40552,2017-03-11 03:43:17.980245+00:00,2017-03-19 16:03:40.380083+00:00,43351
8625,41952,2017-03-15 18:27:46.943873+00:00,2017-03-16 01:02:20.522393+00:00,44844
8626,41946,2017-03-15 18:11:31.571472+00:00,2017-03-16 00:03:55.509937+00:00,44838
8627,41675,2017-03-14 18:58:10.653910+00:00,2017-03-14 21:00:14.237807+00:00,44524
8628,42900,2017-03-19 16:26:36.414689+00:00,2017-03-19 22:56:51.577392+00:00,45871
8629,42834,2017-03-18 20:39:32.813175+00:00,2017-03-18 21:02:21.048415+00:00,45786
8630,42810,2017-03-18 16:08:34.632116+00:00,2017-03-18 16:15:45.340763+00:00,45754
8631,45168,,,48292
8632,40765,2017-03-18 20:38:47+00:00,2017-04-05 19:06:18.033322+00:00,43579
8633,42675,2017-03-17 23:55:14+00:00,2017-04-01 21:57:24.522200+00:00,45610
8634,42642,2017-03-17 22:26:13.993458+00:00,2017-03-17 22:28:59.912682+00:00,45485
8635,32159,,,34282
8636,43392,2017-03-21 15:23:21.833628+00:00,2017-07-14 18:54:01.508447+00:00,46400
8637,32128,,,34253
8638,35713,2017-02-07 09:35:25+00:00,2017-05-13 17:42:23.945310+00:00,37903
8639,44372,2017-03-23 19:02:26.655250+00:00,2017-05-02 19:56:41.739864+00:00,47434
8640,39012,,,41601
8641,32262,,,34384
8642,41236,2017-03-13 04:31:54.303454+00:00,2017-07-03 16:10:38.336153+00:00,44071
8643,43502,,,46514
8644,46070,2017-03-29 22:01:22.128231+00:00,2017-05-03 00:10:00.723337+00:00,49226
8645,32234,2017-01-06 05:25:00.120125+00:00,2018-08-01 05:43:26.279641+00:00,34354
8646,43633,2017-03-22 03:15:42.713712+00:00,2017-05-03 03:56:02.030601+00:00,44692
8647,32888,2017-01-12 17:18:40.059889+00:00,2017-08-12 01:06:58.557058+00:00,35009
8648,46220,2017-03-30 03:10:57.544951+00:00,2017-05-17 16:22:56.455743+00:00,49381
8649,32814,2017-01-11 23:26:05.725928+00:00,2017-05-03 17:06:05.367499+00:00,18481
8650,43025,2017-03-30 21:59:55.844482+00:00,2017-09-11 14:23:14.738771+00:00,46020
8651,37905,2017-02-18 03:11:56.073145+00:00,2018-08-04 17:01:39.310080+00:00,40227
8652,42348,2017-03-16 22:39:56.631338+00:00,2017-08-06 23:27:30.017549+00:00,45269
8653,32291,,,34417
8654,45044,2017-03-27 23:14:45.363071+00:00,2017-07-09 20:17:48.374328+00:00,48164
8655,32009,2017-01-04 16:37:47.104452+00:00,2017-06-14 17:08:16.648149+00:00,34134
8656,31942,2017-01-03 23:15:24.458076+00:00,2017-06-09 19:03:00.426036+00:00,34065
8657,40991,2017-03-18 16:03:52.644658+00:00,2017-05-19 02:25:09.460802+00:00,43817
8658,45379,2017-03-28 09:20:34.981789+00:00,2018-01-16 21:43:26.215171+00:00,48509
8659,44680,2017-03-25 05:31:13.926631+00:00,2017-05-04 18:05:44.444337+00:00,47766
8660,32823,2017-01-12 00:45:49.143961+00:00,2017-05-04 20:08:45.209770+00:00,17919
8661,35913,2017-03-27 17:54:57.879990+00:00,2017-05-04 23:48:17.080474+00:00,38101
8662,39968,2017-03-04 17:55:56.222555+00:00,2017-05-05 05:17:30.186282+00:00,42694
8663,42951,2017-03-20 03:52:45+00:00,2017-05-05 16:40:46.002177+00:00,45935
8664,38295,2017-02-21 16:12:12.805045+00:00,2017-05-10 17:11:51.990982+00:00,40675
8665,39290,2017-03-23 04:07:57.019404+00:00,2017-09-07 01:38:49.980542+00:00,41943
8666,32335,,,34460
8667,37132,2017-02-21 02:53:28.966633+00:00,2017-05-10 00:23:07.732322+00:00,39355
8668,43556,2017-03-23 05:18:59.355003+00:00,2017-06-05 22:49:49.850532+00:00,46567
8669,35538,2017-02-01 20:06:36.305332+00:00,2019-03-27 16:23:05.441259+00:00,37723
8670,39038,2017-02-26 02:08:13.515567+00:00,2017-05-23 05:10:54.515354+00:00,41644
8671,41286,2017-03-13 15:29:27.105410+00:00,2017-06-08 17:43:09.778792+00:00,44126
8672,45430,2017-03-29 17:06:27.052020+00:00,2017-05-13 17:27:58.691701+00:00,48564
8673,46004,,,49156
8674,32358,,,34483
8675,32365,,,34489
8676,32385,,,34512
8677,32379,,,34505
8678,42724,2017-03-22 04:57:50.043367+00:00,2017-09-15 07:01:47.664700+00:00,45663
8679,32399,,,34525
8680,32417,,,34543
8681,46007,,,49159
8682,32391,,,34518
8683,45365,2017-03-29 18:10:30.941893+00:00,2017-05-10 02:42:14.772956+00:00,48494
8684,45560,2017-03-28 20:39:23.993439+00:00,2018-11-30 17:16:50.719147+00:00,48701
8685,36167,2017-02-20 15:23:43.852328+00:00,2017-05-09 20:38:13.531375+00:00,38363
8686,45565,2017-03-28 20:42:31.249676+00:00,2018-11-30 17:17:15.790022+00:00,48701
8687,33897,2017-02-04 05:33:57.172367+00:00,2017-12-13 14:41:33.483566+00:00,36040
8688,46657,2017-03-31 03:07:18.270067+00:00,2017-07-17 15:01:22.531422+00:00,49827
8689,32444,,,34573
8690,32483,,,34611
8691,42145,2017-03-16 03:54:24.711510+00:00,2017-05-18 19:50:18.391146+00:00,45056
8692,41030,2017-03-17 23:38:09.509082+00:00,2017-08-10 21:25:50.384529+00:00,43853
8693,43943,2017-03-27 01:28:32.194967+00:00,2017-05-25 22:18:55.300062+00:00,46973
8694,42296,2017-03-16 19:24:07.131791+00:00,2017-07-13 23:39:19.156107+00:00,45213
8695,35791,,,37981
8696,39265,2017-02-28 17:30:51.312045+00:00,2017-05-17 19:32:04.554726+00:00,41916
8697,36756,2017-02-09 08:26:31.367681+00:00,2017-06-12 16:34:56.068501+00:00,38981
8698,33170,2017-01-14 21:10:15.690858+00:00,2017-12-28 03:56:34.641196+00:00,35295
8699,32388,2017-03-08 00:06:13.607421+00:00,2017-09-03 13:15:46.349582+00:00,34515
8700,33322,2017-01-30 21:11:52.295216+00:00,2018-03-21 20:32:48.547555+00:00,35450
8701,42246,2017-03-16 17:27:26.596248+00:00,2018-04-20 20:41:12.190276+00:00,45160
8702,42925,2017-03-19 22:57:47.429104+00:00,2017-08-07 19:50:34.444540+00:00,45901
8703,37120,2017-03-25 22:28:18.840031+00:00,2017-05-18 00:34:22.913140+00:00,39343
8704,32542,,,34673
8705,34439,2017-01-26 02:31:10.760353+00:00,2017-12-06 16:13:06.679262+00:00,36592
8706,36616,2017-02-10 03:28:32.340513+00:00,2017-11-03 00:28:55.910077+00:00,38837
8707,31787,2017-02-27 16:09:16.978713+00:00,2017-05-28 17:29:34.690874+00:00,33902
8708,32667,2017-01-10 20:48:27.456160+00:00,2017-01-19 18:55:18.857215+00:00,20688
8709,43292,2017-03-21 02:36:22.991592+00:00,2017-08-26 00:17:56.993318+00:00,46299
8710,31809,2017-02-28 02:23:05.156048+00:00,2017-06-28 01:43:45.558721+00:00,33930
8711,31858,2017-02-03 05:14:57.085860+00:00,2017-02-10 15:32:36.493897+00:00,33977
8712,32001,2017-01-04 15:45:17.002074+00:00,2017-01-09 18:58:05.384987+00:00,34124
8713,32733,2017-01-11 14:33:44.368432+00:00,2017-04-04 23:38:57.184919+00:00,16620
8714,43297,2017-03-21 02:38:28.661984+00:00,2017-08-26 00:17:54.628896+00:00,46299
8715,32108,2017-01-05 04:15:00.859257+00:00,2017-01-25 20:19:49.515954+00:00,34235
8716,32247,2017-01-06 08:12:35.850726+00:00,2017-03-22 20:34:54.982826+00:00,34367
8717,32269,2017-01-06 18:46:41.898567+00:00,2017-02-13 02:28:08.011579+00:00,34394
8718,33403,2017-01-17 08:12:05.324500+00:00,2017-07-19 18:21:10.600205+00:00,35536
8719,37178,2017-02-13 20:25:42.574086+00:00,2017-07-14 17:08:25.020064+00:00,39398
8720,33518,2017-01-18 17:46:54.508317+00:00,2017-03-20 19:01:47.264734+00:00,35661
8721,39297,2017-03-02 02:01:46.355939+00:00,2017-05-18 19:47:30.464578+00:00,41952
8722,37000,2017-02-10 21:08:17.079007+00:00,2017-05-18 20:54:08.405929+00:00,39228
8723,39390,2017-02-28 23:22:58.953776+00:00,2017-11-29 06:12:59.007883+00:00,42058
8724,33917,2017-03-02 23:06:08.080888+00:00,2017-03-23 17:04:43.488714+00:00,36062
8725,33754,2017-02-17 19:14:02+00:00,2017-12-15 03:54:44.418596+00:00,35898
8726,33830,2017-01-30 16:17:05.364966+00:00,2017-02-16 22:17:48.382396+00:00,35977
8727,37110,2017-02-12 01:20:45.287108+00:00,2017-02-12 01:20:57.708746+00:00,35977
8728,32539,,,34671
8729,35617,2017-02-02 00:51:00.013802+00:00,2017-02-21 01:02:55.271246+00:00,37804
8730,35799,2017-02-03 00:04:53.014498+00:00,2017-04-20 00:03:41.504557+00:00,37988
8731,45070,,,48192
8732,35166,,,37337
8733,36930,2017-02-10 04:03:28.908784+00:00,2017-04-03 15:05:51.596464+00:00,39159
8734,36999,2017-02-10 21:06:50.959336+00:00,2017-04-05 09:03:26.052370+00:00,39229
8735,37022,2017-02-13 17:15:29.287683+00:00,2017-03-06 19:15:50.911379+00:00,18940
8736,37149,2017-02-13 19:51:34.521991+00:00,2017-03-04 13:54:38.765430+00:00,39371
8737,37282,2017-02-13 19:55:10.909935+00:00,2017-02-13 19:56:06.526882+00:00,39371
8738,37016,2017-02-17 22:57:44.595208+00:00,2017-03-04 00:01:19.287511+00:00,39246
8739,44612,,,47683
8740,37635,2017-03-20 18:44:31.911531+00:00,2017-03-29 00:07:51.650465+00:00,39915
8741,37855,2017-02-21 16:40:36+00:00,2017-02-21 22:34:22.151356+00:00,40168
8742,38004,2017-02-19 01:18:37.341534+00:00,2017-02-19 02:14:55.241955+00:00,40340
8743,44659,2017-03-25 00:46:52.253533+00:00,2018-03-01 00:47:59.118691+00:00,47742
8744,35499,2017-02-20 19:37:39.744295+00:00,2017-03-04 15:40:16.755742+00:00,37684
8745,38145,2017-02-20 19:39:56.729924+00:00,2017-03-04 15:38:44.241057+00:00,37684
8746,38561,2017-02-22 22:13:05.653886+00:00,2017-03-08 19:15:34.272021+00:00,40976
8747,38624,2017-02-23 02:09:04.294872+00:00,2017-03-06 17:51:24.358559+00:00,41042
8748,39511,2017-03-01 13:27:39.873582+00:00,2017-03-15 05:33:50.656109+00:00,42186
8749,36850,2017-02-23 23:55:28.194014+00:00,2017-06-17 12:00:41.833042+00:00,39079
8750,40945,2017-03-11 16:42:20+00:00,2017-07-08 16:01:01.252301+00:00,43765
8751,39791,2017-03-02 18:59:33.469562+00:00,2017-03-02 19:01:11.190178+00:00,42495
8752,43308,2017-03-21 03:39:14.788449+00:00,2017-06-13 03:04:40.452799+00:00,46312
8753,31817,2017-01-02 22:37:05.981709+00:00,2017-08-11 16:35:04.637226+00:00,32447
8754,34590,2017-01-27 00:29:55.060136+00:00,2017-08-30 16:02:07.567533+00:00,36750
8755,35207,2017-01-30 23:20:33.314307+00:00,2017-08-30 19:27:30.479458+00:00,37380
8756,39945,2017-03-08 20:16:12.055857+00:00,2017-03-17 14:21:53.370417+00:00,42669
8757,42147,2017-03-16 03:50:04.528784+00:00,2018-01-08 21:25:50.673295+00:00,32247
8758,34845,2017-01-28 19:58:27.766809+00:00,2017-06-17 18:10:41.490640+00:00,37009
8759,35941,2017-02-04 02:52:52.176078+00:00,2017-06-06 02:29:31.084942+00:00,38129
8760,42198,2017-03-17 03:23:10.941767+00:00,2017-05-25 23:32:08.991542+00:00,45109
8761,43377,2017-03-23 21:15:16.958352+00:00,2017-06-23 00:42:18.923302+00:00,46385
8762,33046,2017-01-15 23:45:03.723485+00:00,2018-04-16 13:44:58.518762+00:00,35175
8763,42975,2017-03-28 19:28:38.925060+00:00,2017-05-26 19:53:07.910016+00:00,45964
8764,40050,2017-03-28 14:17:42.633552+00:00,2017-04-08 02:39:45.125224+00:00,42791
8765,38930,2017-03-14 20:17:48.069158+00:00,2017-05-20 17:57:27.949217+00:00,41466
8766,36934,2017-02-10 04:37:08.467745+00:00,2017-12-18 19:58:24.441581+00:00,39162
8767,46431,2017-03-30 17:04:35.118048+00:00,2017-08-04 12:23:51.185933+00:00,49578
8768,41845,2017-03-15 11:47:26.915004+00:00,2017-09-29 18:05:26.459375+00:00,44730
8769,42862,2017-03-20 17:09:17.182073+00:00,2017-09-18 23:47:16.714475+00:00,45821
8770,40387,2017-03-07 21:46:18.318163+00:00,2017-04-07 14:47:36.188516+00:00,43168
8771,40482,2017-03-08 04:47:35.465064+00:00,2017-04-15 15:37:58.770005+00:00,43269
8772,40597,2017-03-08 22:54:43.388844+00:00,2017-05-24 22:14:23.020988+00:00,43397
8773,40834,2017-03-09 22:21:21.145435+00:00,2017-03-18 17:42:05.174788+00:00,43654
8774,41010,2017-03-13 19:00:38.778217+00:00,2017-05-22 17:08:14.487003+00:00,43833
8775,41424,2017-03-13 23:38:44.105700+00:00,2017-04-08 17:34:48.896729+00:00,44275
8776,33387,2017-01-17 04:15:40.976717+00:00,2017-08-16 13:46:21.936385+00:00,35520
8777,32652,,,34782
8778,41248,2017-03-13 08:03:12.742220+00:00,2017-03-13 22:24:03.194479+00:00,44086
8779,41201,2017-03-12 21:24:56.056667+00:00,2017-05-17 21:02:33.364533+00:00,44035
8780,42600,2017-03-17 20:33:21.044714+00:00,2017-05-22 17:07:59.183038+00:00,43833
8781,32659,,,34789
8782,41891,2017-03-16 03:39:23.652021+00:00,2017-04-04 18:49:10.750109+00:00,44781
8783,32665,,,26767
8784,42041,2017-03-15 22:32:43.075131+00:00,2017-05-07 13:42:33.096892+00:00,44938
8785,42218,2017-03-16 16:01:10.148101+00:00,2017-03-24 01:09:31.264950+00:00,45130
8786,42238,2017-03-16 16:43:47.667782+00:00,2017-06-24 19:17:21.793494+00:00,45152
8787,42256,2017-03-16 17:41:48.396302+00:00,2017-03-16 18:20:40.330371+00:00,45170
8788,39071,2017-02-26 16:41:43.928779+00:00,2017-11-08 01:30:47.641407+00:00,41694
8789,32734,2017-01-11 06:25:48+00:00,2017-08-23 18:12:24.772551+00:00,34862
8790,42282,2017-03-16 18:56:38.770708+00:00,2017-05-13 21:01:48.009741+00:00,45198
8791,45398,2017-03-28 19:19:36.222868+00:00,2017-09-15 21:40:55.899695+00:00,48527
8792,42322,2017-03-16 20:43:13.150981+00:00,2017-03-16 20:51:10.920381+00:00,45241
8793,41902,,,44792
8794,42802,2017-03-21 14:16:52.877322+00:00,2017-05-01 21:28:59.714737+00:00,45742
8795,45994,,,49146
8796,42463,2017-03-17 14:19:59.629412+00:00,2017-04-18 03:29:49.734547+00:00,45392
8797,43300,2017-03-21 02:56:26.087735+00:00,2017-12-15 02:24:27.211539+00:00,46306
8798,43041,2017-03-20 16:12:49.300283+00:00,2017-04-11 00:21:21.740536+00:00,46038
8799,43419,2017-03-21 15:53:39.621480+00:00,2017-04-08 04:25:16.612967+00:00,46427
8800,32491,2017-01-09 04:54:15.563202+00:00,2017-12-08 01:25:19.715225+00:00,34619
8801,39841,,,42550
8802,43644,2017-03-23 17:03:03.497336+00:00,2017-03-31 02:10:34.064372+00:00,46660
8803,43791,2017-03-22 18:27:33.150974+00:00,2017-05-01 21:48:38.075497+00:00,46813
8804,46761,2017-03-31 22:20:18.606360+00:00,2017-09-09 17:47:02.238417+00:00,49930
8805,44113,2017-03-23 03:19:19.658845+00:00,2017-07-13 02:27:50.482162+00:00,47153
8806,43965,2017-03-23 02:20:05.068207+00:00,2017-06-26 22:10:18.548574+00:00,46995
8807,46060,2017-03-29 22:11:05.444620+00:00,2017-06-14 18:34:39.515475+00:00,49215
8808,44369,2017-03-28 16:46:53.416199+00:00,2017-11-27 05:06:59.059829+00:00,47431
8809,44181,2017-03-23 04:54:57.601876+00:00,2017-04-06 17:04:24.960855+00:00,46995
8810,44458,2017-03-23 22:48:32.903193+00:00,2017-04-12 19:37:15.909852+00:00,47528
8811,44750,2017-03-27 07:18:43.744651+00:00,2017-04-09 16:07:11.080705+00:00,47838
8812,42914,2017-03-19 19:34:06.493555+00:00,2017-09-01 18:05:34.310457+00:00,45885
8813,42202,2017-03-24 14:20:56.429111+00:00,2017-11-17 01:08:09.093681+00:00,45114
8814,45242,2017-03-28 01:39:43.677504+00:00,2017-04-05 21:35:34.020817+00:00,48374
8815,45295,2017-03-28 03:16:54.639508+00:00,2017-04-22 00:01:18.650170+00:00,48426
8816,45766,2017-03-29 07:17:51.519523+00:00,2017-04-08 23:37:31.296507+00:00,48909
8817,44790,2017-03-29 06:11:33.166216+00:00,2017-04-17 04:17:59.236323+00:00,47887
8818,32735,,,9448
8819,45902,2017-03-29 16:56:40.151874+00:00,2017-06-01 21:36:41.707044+00:00,49049
8820,45909,2017-03-31 04:04:06.689225+00:00,2017-04-19 19:47:06.624688+00:00,49057
8821,46716,2017-03-31 06:40:08.227027+00:00,2017-05-01 03:23:00.172981+00:00,49886
8822,32739,,,34866
8823,32780,,,34905
8824,32868,,,34989
8825,34339,2017-01-25 17:21:42.934425+00:00,2017-08-28 19:14:40.636919+00:00,36492
