,id,date_cancelled,date_resumed
1899,9543,2017-04-14 16:00:22.117705+00:00,2017-06-07 05:08:28.462408+00:00
1900,9541,2017-04-14 14:29:58.686727+00:00,2017-07-14 18:33:22.554561+00:00
1901,9572,2017-04-15 15:12:13.324879+00:00,2017-12-02 03:06:39.800567+00:00
1902,9554,2017-04-14 19:24:33.978150+00:00,2017-12-02 03:08:08.714179+00:00
1903,9551,2017-04-14 17:06:35.860654+00:00,2018-03-31 23:34:17.561732+00:00
1904,9574,2017-04-15 15:39:01.864911+00:00,2018-08-05 17:20:21.207248+00:00
1905,9546,2017-04-14 16:10:08.601657+00:00,2018-08-15 21:58:31.442406+00:00
1906,9607,2017-04-15 18:11:51.309048+00:00,
1907,9608,2017-04-15 18:27:42.561381+00:00,
1908,9611,2017-04-15 18:46:00.679828+00:00,
1909,9612,2017-04-15 18:46:34.027228+00:00,
1910,9614,2017-04-15 20:11:37.632760+00:00,
1911,9690,2017-04-17 20:07:09.622248+00:00,
1912,9692,2017-04-17 20:20:09.487757+00:00,
1913,9616,2017-04-15 22:02:04.550178+00:00,
1914,9617,2017-04-15 22:12:18.854405+00:00,
1915,9621,2017-04-16 01:10:57.103255+00:00,
1916,9622,2017-04-16 02:12:19.536216+00:00,
1917,9625,2017-04-16 06:21:53.409306+00:00,
1918,9626,2017-04-16 16:19:14.216087+00:00,
1919,9628,2017-04-16 17:48:29.377299+00:00,
1920,9629,2017-04-16 17:48:59.962642+00:00,
1921,9630,2017-04-16 20:53:51.278036+00:00,
1922,9633,2017-04-17 02:01:03.153709+00:00,
1923,9634,2017-04-17 03:40:00.451162+00:00,
1924,9635,2017-04-17 04:17:59.236323+00:00,
1925,9636,2017-04-17 04:22:45.010786+00:00,
1926,9638,2017-04-17 04:58:45.721904+00:00,
1927,9639,2017-04-17 05:26:30.931671+00:00,
1928,9640,2017-04-17 06:02:47.753250+00:00,
1929,9644,2017-04-17 13:45:00.690623+00:00,
1930,9645,2017-04-17 13:50:33.054277+00:00,
1931,9646,2017-04-17 13:51:07.252089+00:00,
1932,9647,2017-04-17 13:58:38.918277+00:00,
1933,9648,2017-04-17 14:11:19.985296+00:00,
1934,9658,2017-04-17 15:21:39.508239+00:00,
1935,9662,2017-04-17 16:30:56.208642+00:00,
1936,9613,2017-04-15 18:58:11.194536+00:00,2017-05-25 18:50:40.269229+00:00
1937,9665,2017-04-17 16:47:52.322697+00:00,2017-05-27 23:53:00.639164+00:00
1938,9670,2017-04-17 17:15:12.763333+00:00,2017-06-13 07:05:58.739374+00:00
1939,9675,2017-04-17 18:51:52.190598+00:00,2017-12-12 20:20:19.571741+00:00
1940,9619,2017-04-15 23:17:20.300964+00:00,2018-01-04 18:17:45.156415+00:00
1941,9605,2017-04-15 17:55:16.042546+00:00,2019-02-17 02:35:51.528962+00:00
1942,9676,2017-04-17 18:56:57.848363+00:00,
1943,9683,2017-04-17 19:28:08.802236+00:00,
1944,9686,2017-04-17 19:35:39.408609+00:00,
1945,9694,2017-04-17 20:36:50.425107+00:00,
1946,9582,2017-04-15 16:16:46.892206+00:00,2017-04-17 21:14:01.642168+00:00
1947,9697,2017-04-17 21:36:53.481777+00:00,
1948,9698,2017-04-17 21:38:25.993686+00:00,
1949,9700,2017-04-18 00:14:15.358734+00:00,
1950,9705,2017-04-18 03:29:05.292238+00:00,
1951,9706,2017-04-18 03:29:49.734547+00:00,
1952,9707,2017-04-18 04:10:29.892852+00:00,
1953,9708,2017-04-18 04:12:52.196918+00:00,
1954,8344,2017-03-14 20:52:37.607572+00:00,2017-04-18 04:20:43.074185+00:00
1955,9715,2017-04-18 18:13:25.088828+00:00,
1956,7523,2017-02-21 18:55:27.750682+00:00,2017-04-18 18:17:11.531513+00:00
1957,9716,2017-04-18 18:19:18.974884+00:00,
1958,9724,2017-04-18 21:50:16.081799+00:00,
1959,9731,2017-04-19 02:16:02.338683+00:00,
1960,9733,2017-04-19 03:46:28.561100+00:00,
1961,9718,2017-04-18 20:16:17.264593+00:00,2017-04-19 21:17:37.145074+00:00
1962,9734,2017-04-19 05:26:17.252322+00:00,2017-04-27 19:00:06.698650+00:00
1963,9696,2017-04-17 21:16:11.849080+00:00,2017-05-10 00:32:31.796277+00:00
1964,9714,2017-04-18 17:39:54.669875+00:00,2017-05-12 20:25:03.579512+00:00
1965,9691,2017-04-17 20:16:20.108140+00:00,2017-11-13 19:36:59.408231+00:00
1966,9717,2017-04-18 19:37:25.085342+00:00,2018-01-15 17:03:30.177845+00:00
1967,9737,2017-04-19 14:38:08.540447+00:00,
1968,9738,2017-04-19 15:48:20.889728+00:00,
1969,9746,2017-04-19 17:55:53.548850+00:00,
1970,9747,2017-04-19 18:05:09.159680+00:00,
1971,9748,2017-04-19 18:16:05.714687+00:00,
1972,9752,2017-04-19 19:00:09.638485+00:00,
1973,10029,2017-04-27 04:50:45.378017+00:00,
1974,10030,2017-04-27 04:53:00.437364+00:00,
1975,9754,2017-04-19 19:13:52.877086+00:00,
1976,9755,2017-04-19 19:14:46.070887+00:00,
1977,9756,2017-04-19 19:35:27.193840+00:00,
1978,9759,2017-04-19 19:47:06.624688+00:00,
1979,9768,2017-04-19 20:43:36.005166+00:00,
1980,9775,2017-04-19 22:49:09.321453+00:00,
1981,9776,2017-04-19 23:02:45.237086+00:00,
1982,9779,2017-04-20 00:03:41.504557+00:00,
1983,9783,2017-04-20 01:39:30.724544+00:00,
1984,9793,2017-04-20 18:10:54.789984+00:00,
1985,9794,2017-04-20 18:11:11.334991+00:00,
1986,9795,2017-04-20 18:14:17.228759+00:00,
1987,9796,2017-04-20 18:51:00.158786+00:00,
1988,9797,2017-04-20 18:59:50.972756+00:00,
1989,9799,2017-04-20 20:29:11.604396+00:00,
1990,9801,2017-04-20 23:19:38.210771+00:00,
1991,9802,2017-04-20 23:33:40.735089+00:00,
1992,9807,2017-04-21 01:49:53.351099+00:00,
1993,9808,2017-04-21 01:50:06.382997+00:00,2017-05-20 00:33:39.421897+00:00
1994,9806,2017-04-21 01:06:12.074037+00:00,2017-07-03 15:10:43.070788+00:00
1995,9784,2017-04-20 01:43:26.211254+00:00,2017-07-17 13:43:47.091756+00:00
1996,9758,2017-04-19 19:47:04.458866+00:00,2017-08-22 00:50:21.443351+00:00
1997,9739,2017-04-19 16:11:53.891816+00:00,2018-02-20 19:58:57.198961+00:00
1998,9786,2017-04-20 04:31:13.708127+00:00,2019-01-03 03:15:18.794119+00:00
1999,9827,2017-04-21 18:47:57.352845+00:00,
2000,9828,2017-04-21 18:48:13.283287+00:00,
2001,9830,2017-04-21 19:10:15.707758+00:00,
2002,9833,2017-04-21 20:14:48.080026+00:00,
2003,9838,2017-04-21 21:59:45.915541+00:00,
2004,9602,2017-04-15 17:25:36.881863+00:00,2017-04-21 22:45:25.480324+00:00
2005,9843,2017-04-22 00:01:18.650170+00:00,
2006,9680,2017-04-17 19:12:48.261268+00:00,2017-04-27 15:42:25.838166+00:00
2007,10036,2017-04-27 17:38:28.466907+00:00,
2008,9857,2017-04-22 17:34:04.150586+00:00,
2009,9863,2017-04-22 19:22:17.243936+00:00,
2010,7571,2017-02-22 23:54:24.875632+00:00,2017-04-22 20:31:56.710782+00:00
2011,9868,2017-04-23 00:34:41.907770+00:00,
2012,9869,2017-04-23 01:44:13.725913+00:00,
2013,9871,2017-04-23 02:15:49.193852+00:00,
2014,9872,2017-04-23 06:15:38.898029+00:00,
2015,9873,2017-04-23 06:18:35.693026+00:00,
2016,9875,2017-04-23 17:47:43.388099+00:00,
2017,9876,2017-04-23 17:48:25.170777+00:00,
2018,9878,2017-04-23 19:06:45.975146+00:00,
2019,9879,2017-04-23 19:40:20.149558+00:00,
2020,9884,2017-04-24 01:30:25.383482+00:00,
2021,9885,2017-04-24 01:31:23.843052+00:00,
2022,9896,2017-04-24 12:37:48.105142+00:00,
2023,9131,2017-04-04 20:48:44.022162+00:00,2017-04-24 13:41:03.161986+00:00
2024,9906,2017-04-24 16:40:04.848235+00:00,
2025,9835,2017-04-21 20:57:04.726887+00:00,2017-05-13 16:11:53.033407+00:00
2026,9910,2017-04-24 16:54:58.636168+00:00,2017-07-05 16:21:14.744866+00:00
2027,9858,2017-04-22 18:00:58.354613+00:00,2017-08-16 21:39:46.154353+00:00
2028,9891,2017-04-24 04:52:32.733077+00:00,2017-08-19 13:31:09.053854+00:00
2029,9848,2017-04-22 03:44:53.343530+00:00,2017-10-02 23:12:44.518340+00:00
2030,9916,2017-04-24 17:40:37.151959+00:00,
2031,9934,2017-04-24 21:42:53.070799+00:00,
2032,9949,2017-04-25 06:37:34.532466+00:00,
2033,9952,2017-04-25 15:30:22.312255+00:00,
2034,9953,2017-04-25 15:31:56.729089+00:00,
2035,9960,2017-04-25 17:38:30.074380+00:00,
2036,9961,2017-04-25 17:39:32.443465+00:00,
2037,9964,2017-04-25 18:03:05.412177+00:00,
2038,9965,2017-04-25 18:12:31.077194+00:00,
2039,9971,2017-04-25 21:46:56.968119+00:00,
2040,9972,2017-04-25 21:54:54.911878+00:00,
2041,9974,2017-04-25 22:05:26.351337+00:00,
2042,9976,2017-04-25 22:45:27.212092+00:00,
2043,9978,2017-04-26 01:23:18.868559+00:00,
2044,9982,2017-04-26 03:36:07.592348+00:00,
2045,9983,2017-04-26 03:38:44.263841+00:00,
2046,9986,2017-04-26 06:41:11.965962+00:00,
2047,9923,2017-04-24 19:07:31.949389+00:00,2017-05-26 20:29:19.628565+00:00
2048,9933,2017-04-24 21:41:38.032277+00:00,2017-06-03 03:06:21.212691+00:00
2049,9958,2017-04-25 16:56:19.102516+00:00,2017-06-08 04:06:39.003617+00:00
2050,9921,2017-04-24 18:33:11.429578+00:00,2017-06-29 21:48:06.675561+00:00
2051,9977,2017-04-26 00:14:15.521042+00:00,2017-08-10 20:23:55.051805+00:00
2052,9954,2017-04-25 15:43:38.105442+00:00,2018-01-02 17:58:07.629801+00:00
2053,9990,2017-04-26 15:49:16.248359+00:00,
2054,9994,2017-04-26 17:29:34.975988+00:00,
2055,9999,2017-04-26 18:09:37.383088+00:00,
2056,10003,2017-04-26 19:06:19.204403+00:00,
2057,10009,2017-04-26 20:44:31.422742+00:00,
2058,10013,2017-04-26 21:19:27.532951+00:00,
2059,10016,2017-04-26 22:03:09.702624+00:00,
2060,10020,2017-04-26 23:24:31.329957+00:00,
2061,10039,2017-04-27 18:15:16.624222+00:00,
2062,10046,2017-04-27 20:07:56.971006+00:00,
2063,10048,2017-04-27 20:23:13.150666+00:00,
2064,10049,2017-04-27 20:32:42.440678+00:00,
2065,10011,2017-04-26 20:53:34.877523+00:00,2017-05-08 20:25:41.415387+00:00
2066,10054,2017-04-27 22:13:46.018010+00:00,2017-05-23 19:49:38.999830+00:00
2067,9996,2017-04-26 17:50:36.655270+00:00,2018-09-29 07:31:09.763611+00:00
2068,10058,2017-04-27 23:20:19.536222+00:00,
2069,10063,2017-04-28 00:08:42.863568+00:00,
2070,8719,2017-03-23 02:55:05.672552+00:00,2017-04-28 03:00:41.969145+00:00
2071,10075,2017-04-28 16:55:36.066002+00:00,
2072,10076,2017-04-28 17:12:39.623032+00:00,
2073,10079,2017-04-28 19:25:43.545762+00:00,
2074,10082,2017-04-28 19:38:19.207508+00:00,
2075,10083,2017-04-28 20:07:58.777542+00:00,
2076,10085,2017-04-28 20:25:35.827702+00:00,
2077,10087,2017-04-28 20:26:24.671467+00:00,
2078,10088,2017-04-28 20:26:41.011253+00:00,
2079,10092,2017-04-28 23:39:43.105849+00:00,
2080,10093,2017-04-29 00:03:29.907662+00:00,
2081,10094,2017-04-29 00:29:38.868481+00:00,
2082,10100,2017-04-29 04:35:24.409867+00:00,
2083,10104,2017-04-29 14:12:57.999889+00:00,
2084,10105,2017-04-29 15:03:20.064516+00:00,2017-04-29 15:10:39.751908+00:00
2085,8964,2017-03-30 16:59:33.312282+00:00,2017-04-29 16:12:12.383957+00:00
2086,10109,2017-04-29 17:10:27.842293+00:00,
2087,10111,2017-04-29 17:16:17.607753+00:00,
2088,10112,2017-04-29 17:17:23.408854+00:00,
2089,10113,2017-04-29 17:21:37.967196+00:00,
2090,10114,2017-04-29 17:22:00.030987+00:00,
2091,10122,2017-04-29 17:48:10.042283+00:00,
2092,10123,2017-04-29 17:49:24.240565+00:00,
2093,10124,2017-04-29 17:49:46.825027+00:00,
2094,10126,2017-04-29 17:54:53.069708+00:00,
2095,10127,2017-04-29 17:56:21.401030+00:00,
2096,10115,2017-04-29 17:31:34.892479+00:00,2017-07-21 06:08:01.156055+00:00
2097,10086,2017-04-28 20:25:54.318145+00:00,2017-08-03 02:00:14.720708+00:00
2098,10060,2017-04-27 23:26:15.680218+00:00,2017-09-07 16:56:44.458133+00:00
2099,10107,2017-04-29 15:37:16.392749+00:00,2018-12-31 07:15:23.345293+00:00
2100,10142,2017-04-30 17:27:50.837790+00:00,
2101,10154,2017-05-01 02:57:12.808266+00:00,
2102,10155,2017-05-01 03:23:00.172981+00:00,
2103,10159,2017-05-01 04:55:59.585840+00:00,
2104,10163,2017-05-01 13:38:53.641866+00:00,
2105,10166,2017-05-01 14:11:38.989539+00:00,
2106,10167,2017-05-01 14:17:12.228439+00:00,
2107,10168,2017-05-01 14:27:39.239541+00:00,
2108,10169,2017-05-01 14:43:29.011092+00:00,
2109,10173,2017-05-01 16:03:58.209170+00:00,
2110,10180,2017-05-01 17:13:52.766063+00:00,
2111,10188,2017-05-01 18:52:08.015068+00:00,
2112,10191,2017-05-01 19:19:37.863835+00:00,
2113,10192,2017-05-01 19:26:26.784334+00:00,
2114,10195,2017-05-01 20:14:58.153351+00:00,
2115,10196,2017-05-01 20:20:41.011538+00:00,
2116,10197,2017-05-01 20:27:07.038121+00:00,
2117,10198,2017-05-01 20:29:23.067604+00:00,
2118,10200,2017-05-01 20:40:48.950660+00:00,
2119,10201,2017-05-01 21:03:29.993552+00:00,
2120,10202,2017-05-01 21:28:59.714737+00:00,
2121,10204,2017-05-01 21:48:38.075497+00:00,
2122,10207,2017-05-01 22:06:05.609302+00:00,
2123,10208,2017-05-01 22:13:25.859174+00:00,
2124,10216,2017-05-02 00:42:54.602690+00:00,
2125,10218,2017-05-02 02:03:56.417093+00:00,
2126,10221,2017-05-02 04:01:09.456418+00:00,
2127,10227,2017-05-02 16:08:42.605749+00:00,
2128,10228,2017-05-02 16:24:48.450780+00:00,
2129,10229,2017-05-02 16:28:46.751159+00:00,
2130,10233,2017-05-02 17:13:01.552376+00:00,
2131,10234,2017-05-02 17:13:38.791431+00:00,
2132,10235,2017-05-02 17:15:31.946886+00:00,
2133,10238,2017-05-02 17:56:25.564849+00:00,
2134,10326,2017-05-04 01:37:29.210751+00:00,
2135,10177,2017-05-01 16:43:51.899383+00:00,2017-07-24 20:26:50.080874+00:00
2136,10206,2017-05-01 22:03:38.811271+00:00,2017-07-26 15:04:08.698335+00:00
2137,10240,2017-05-02 19:56:41.739864+00:00,
2138,9839,2017-04-21 22:02:46.231241+00:00,2017-05-02 23:20:33.546964+00:00
2139,10256,2017-05-03 00:10:00.723337+00:00,
2140,10258,2017-05-03 01:20:13.767867+00:00,
2141,10260,2017-05-03 01:24:36.303084+00:00,
2142,10262,2017-05-03 02:20:18.889398+00:00,
2143,10265,2017-05-03 03:56:02.030601+00:00,
2144,10266,2017-05-03 04:44:47.093672+00:00,
2145,10281,2017-05-03 17:06:05.367499+00:00,
2146,10286,2017-05-03 17:19:00.786226+00:00,
2147,10289,2017-05-03 17:26:42.113546+00:00,
2148,10290,2017-05-03 17:36:36.858274+00:00,
2149,10296,2017-05-03 18:23:59.810649+00:00,
2150,10302,2017-05-03 19:22:46.210894+00:00,
2151,10316,2017-05-03 23:19:09.715186+00:00,2018-01-15 17:04:22.585211+00:00
2152,10340,2017-05-04 06:15:54.071269+00:00,
2153,10341,2017-05-04 06:16:20.842676+00:00,
2154,9281,2017-04-08 16:04:51.117947+00:00,2017-05-04 16:00:42.697437+00:00
2155,10345,2017-05-04 17:14:24.261633+00:00,
2156,10347,2017-05-04 17:58:38.300961+00:00,
2157,10348,2017-05-04 18:05:09.405231+00:00,
2158,10349,2017-05-04 18:05:44.444337+00:00,
2159,10359,2017-05-04 20:01:26.546721+00:00,
2160,10360,2017-05-04 20:01:41.924451+00:00,
2161,10363,2017-05-04 20:08:45.209770+00:00,
2162,10364,2017-05-04 20:23:30.454946+00:00,
2163,10368,2017-05-04 21:57:58.690577+00:00,
2164,10371,2017-05-04 22:55:48.292277+00:00,
2165,10372,2017-05-04 23:48:17.080474+00:00,
2166,10378,2017-05-05 04:25:35.603603+00:00,
2167,10379,2017-05-05 04:43:01.217386+00:00,
2168,10382,2017-05-05 05:17:30.186282+00:00,
2169,10389,2017-05-05 14:42:22.317968+00:00,
2170,10395,2017-05-05 16:18:15.814000+00:00,
2171,10385,2017-05-05 06:30:53.955804+00:00,2017-05-08 20:03:25.461215+00:00
2172,10376,2017-05-05 03:02:00.447907+00:00,2017-10-11 16:36:42.686854+00:00
2173,10336,2017-05-04 04:30:44.718600+00:00,2017-10-28 04:35:32.685751+00:00
2174,10392,2017-05-05 16:15:33.656430+00:00,2017-11-17 18:17:40.721413+00:00
2175,10370,2017-05-04 22:21:17.388738+00:00,2018-01-09 21:35:45.918428+00:00
2176,10380,2017-05-05 04:43:59.270411+00:00,2018-05-18 14:08:13.397383+00:00
2177,10377,2017-05-05 04:25:17.695568+00:00,2019-03-04 20:08:33.809381+00:00
2178,10396,2017-05-05 16:33:26.913513+00:00,
2179,10397,2017-05-05 16:40:46.002177+00:00,
2180,10412,2017-05-05 18:30:57.079452+00:00,
2181,10414,2017-05-05 18:39:12.104623+00:00,
2182,10415,2017-05-05 18:53:03.312964+00:00,
2183,10416,2017-05-05 18:54:22.600068+00:00,
2184,10418,2017-05-05 19:06:48.494212+00:00,
2185,9942,2017-04-25 00:56:53.024168+00:00,2017-05-05 20:26:03.279587+00:00
2186,10420,2017-05-05 21:11:50.117281+00:00,
2187,9649,2017-04-17 14:12:54.301161+00:00,2017-05-05 23:09:02.948403+00:00
2188,10430,2017-05-06 04:18:23.591650+00:00,
2189,10436,2017-05-06 10:23:43.458737+00:00,
2190,10447,2017-05-06 17:20:06.356906+00:00,
2191,10448,2017-05-06 17:36:52.259052+00:00,
2192,10453,2017-05-06 17:48:55.195227+00:00,
2193,10441,2017-05-06 15:59:26.186494+00:00,2017-06-17 16:21:26.334894+00:00
2194,10454,2017-05-06 17:49:42.936469+00:00,2017-08-16 21:55:37.981600+00:00
2195,10459,2017-05-06 21:10:22.203246+00:00,
2196,10461,2017-05-06 23:27:25.496600+00:00,
2197,10466,2017-05-07 13:42:33.096892+00:00,
2198,10468,2017-05-07 14:56:52.084227+00:00,
2199,10470,2017-05-07 16:38:54.886673+00:00,
2200,10472,2017-05-07 19:21:28.452698+00:00,
2201,10479,2017-05-08 01:30:26.947191+00:00,
2202,10486,2017-05-08 14:13:35.822412+00:00,
2203,10488,2017-05-08 14:39:41.211087+00:00,
2204,10497,2017-05-08 17:04:37.546317+00:00,
2205,10500,2017-05-08 17:12:01.484173+00:00,
2206,10502,2017-05-08 17:29:55.524826+00:00,
2207,10503,2017-05-08 17:44:15.701293+00:00,
2208,10504,2017-05-08 17:46:11.693436+00:00,
2209,10505,2017-05-08 17:46:35.922707+00:00,
2210,10508,2017-05-08 19:16:35.122851+00:00,
2211,10010,2017-04-26 20:52:53.611339+00:00,2017-05-08 20:25:29.059345+00:00
2212,10116,2017-04-29 17:33:37.056911+00:00,2017-05-08 20:55:54.833767+00:00
2213,10516,2017-05-08 22:06:33.950476+00:00,
2214,10522,2017-05-08 23:51:50.352658+00:00,
2215,10525,2017-05-09 01:09:12.263219+00:00,
2216,10532,2017-05-09 05:53:43.198290+00:00,
2217,10535,2017-05-09 11:46:31.590971+00:00,
2218,10544,2017-05-09 17:30:58.974493+00:00,
2219,10555,2017-05-09 20:27:14.982547+00:00,
2220,10556,2017-05-09 20:31:24.401381+00:00,
2221,10557,2017-05-09 20:38:13.531375+00:00,
2222,10540,2017-05-09 16:15:33.698265+00:00,2017-05-19 19:45:50.895989+00:00
2223,10490,2017-05-08 14:51:26.508697+00:00,2018-05-22 01:42:33.025140+00:00
2224,10566,2017-05-10 00:23:07.732322+00:00,
2225,10569,2017-05-10 02:42:14.772956+00:00,
2226,10021,2017-04-26 23:29:56.295672+00:00,2017-05-10 06:28:41.675789+00:00
2227,10580,2017-05-10 08:15:50.776730+00:00,
2228,10588,2017-05-10 16:19:28.708714+00:00,
2229,10592,2017-05-10 17:05:00.797938+00:00,
2230,10594,2017-05-10 17:11:51.990982+00:00,
2231,10596,2017-05-10 18:07:37.415895+00:00,
2232,10598,2017-05-10 18:48:08.242040+00:00,
2233,10600,2017-05-10 18:50:13.260286+00:00,
2234,10601,2017-05-10 19:23:48.289241+00:00,
2235,10603,2017-05-10 19:46:27.588683+00:00,
2236,10604,2017-05-10 20:22:18.275386+00:00,
2237,10606,2017-05-10 20:40:36.687604+00:00,
2238,10607,2017-05-10 20:58:05.974381+00:00,
2239,10622,2017-05-11 04:28:39.508788+00:00,
2240,8909,2017-03-29 03:35:07.375765+00:00,2017-05-11 17:09:50.203722+00:00
2241,10638,2017-05-11 18:06:51.689077+00:00,
2242,10639,2017-05-11 18:11:01.836002+00:00,
2243,10644,2017-05-11 19:19:33.742299+00:00,
2244,10649,2017-05-11 20:56:34.288612+00:00,
2245,10650,2017-05-11 20:57:51.203962+00:00,
2246,10559,2017-05-09 21:11:44.960591+00:00,2017-05-17 18:14:21.790275+00:00
2247,10587,2017-05-10 16:04:28.723158+00:00,2017-06-09 18:07:41.402155+00:00
2248,10602,2017-05-10 19:27:23.997914+00:00,2017-06-16 01:47:57.489098+00:00
2249,10567,2017-05-10 01:55:38.160397+00:00,2017-08-08 03:49:05.497657+00:00
2250,10664,2017-05-12 02:14:26.069949+00:00,
2251,10667,2017-05-12 02:35:55.147077+00:00,
2252,10668,2017-05-12 03:31:53.601025+00:00,
2253,10669,2017-05-12 04:15:16.382149+00:00,
2254,10674,2017-05-12 07:20:15.570455+00:00,
2255,10677,2017-05-12 14:16:06.068802+00:00,
2256,10680,2017-05-12 15:11:13.570484+00:00,
2257,10686,2017-05-12 16:55:42.575617+00:00,
2258,9659,2017-04-17 15:25:59.627581+00:00,2017-05-12 19:46:56.160377+00:00
2259,10696,2017-05-12 19:48:24.200743+00:00,
2260,10698,2017-05-12 20:18:30.620021+00:00,
2261,10699,2017-05-12 20:27:44.346613+00:00,
2262,10716,2017-05-13 02:25:50.388327+00:00,
2263,10706,2017-05-12 22:13:53.330699+00:00,2017-05-27 00:58:55.911118+00:00
2264,10722,2017-05-13 05:40:07.115073+00:00,
2265,10736,2017-05-13 16:56:49.074039+00:00,
2266,10740,2017-05-13 17:27:58.691701+00:00,
2267,10747,2017-05-13 17:42:23.945310+00:00,
2268,10748,2017-05-13 17:42:28.268445+00:00,
2269,10752,2017-05-13 18:20:05.139332+00:00,
2270,10756,2017-05-13 19:23:07.319327+00:00,
2271,10758,2017-05-13 19:48:48.790821+00:00,
2272,10761,2017-05-13 21:01:48.009741+00:00,
2273,10764,2017-05-13 23:20:27.830437+00:00,
2274,10784,2017-05-15 01:17:21.860808+00:00,
2275,10789,2017-05-15 03:33:32.820867+00:00,
2276,10795,2017-05-15 13:35:32.559124+00:00,
2277,10797,2017-05-15 14:16:51.513269+00:00,
2278,10798,2017-05-15 14:17:31.469479+00:00,
2279,10801,2017-05-15 15:01:23.776074+00:00,
2280,10807,2017-05-15 16:09:13.525853+00:00,
2281,10743,2017-05-13 17:39:28.521053+00:00,2017-05-16 20:02:16.311410+00:00
2282,10897,2017-05-16 20:48:36.376144+00:00,
2283,10903,2017-05-16 23:56:55.622185+00:00,
2284,10905,2017-05-17 01:09:43.267372+00:00,
2285,10727,2017-05-13 13:55:15.052386+00:00,2017-09-07 02:27:58.519110+00:00
2286,10796,2017-05-15 13:54:35.705383+00:00,2017-11-08 06:35:34.306104+00:00
2287,10906,2017-05-17 01:33:35.112339+00:00,2018-06-27 15:41:03.305861+00:00
2288,10769,2017-05-14 03:57:41.977952+00:00,2018-08-21 16:21:51.728842+00:00
2289,8016,2017-03-06 17:52:04.005906+00:00,2017-05-15 18:23:40.765195+00:00
2290,10823,2017-05-15 18:54:31.996389+00:00,
2291,10833,2017-05-15 19:58:33.233716+00:00,
2292,9266,2017-04-08 00:34:44.312413+00:00,2017-05-15 20:54:13.100202+00:00
2293,10836,2017-05-15 21:06:20.952245+00:00,
2294,10837,2017-05-15 21:23:41.371118+00:00,
2295,10838,2017-05-15 21:25:54.453932+00:00,
2296,7146,2017-02-10 16:49:58.075008+00:00,2017-05-15 21:37:21.225442+00:00
2297,10840,2017-05-15 21:42:00.185045+00:00,
2298,10841,2017-05-15 21:42:12.787605+00:00,
2299,10847,2017-05-16 00:00:26.509666+00:00,
2300,10848,2017-05-16 00:12:02.660772+00:00,
2301,10861,2017-05-16 03:48:49.686360+00:00,
2302,10536,2017-05-09 15:16:48.705920+00:00,2017-05-16 04:50:58.098752+00:00
2303,10864,2017-05-16 05:44:00.337294+00:00,
2304,10865,2017-05-16 06:08:51.528519+00:00,
2305,10867,2017-05-16 13:53:18.855724+00:00,
2306,10873,2017-05-16 15:13:10.024193+00:00,
2307,10882,2017-05-16 17:51:26.743162+00:00,
2308,10883,2017-05-16 17:53:43.701074+00:00,
2309,10892,2017-05-16 19:00:24.590621+00:00,
2310,10845,2017-05-15 23:31:23.988377+00:00,2017-06-03 03:10:13.769370+00:00
2311,10872,2017-05-16 15:12:49.492666+00:00,2017-06-13 03:24:33.537920+00:00
2312,10829,2017-05-15 19:40:27.753154+00:00,2017-06-13 19:05:10.998506+00:00
2313,10886,2017-05-16 18:17:13.667055+00:00,2017-07-10 19:59:39.602519+00:00
2314,10842,2017-05-15 21:44:52.127260+00:00,2017-08-24 16:19:14.863733+00:00
2315,10832,2017-05-15 19:54:43.254096+00:00,2018-09-11 20:14:12.413403+00:00
2316,10891,2017-05-16 18:44:45.567416+00:00,2019-03-17 19:57:27.283025+00:00
2317,10926,2017-05-17 16:22:56.455743+00:00,
2318,10941,2017-05-17 18:59:53.843711+00:00,
2319,10942,2017-05-17 19:05:37.189078+00:00,
2320,10943,2017-05-17 19:32:04.554726+00:00,
2321,10945,2017-05-17 20:19:00.660970+00:00,
2322,10948,2017-05-17 21:02:33.364533+00:00,
2323,10953,2017-05-17 21:21:45.160271+00:00,
2324,10964,2017-05-18 00:34:22.913140+00:00,
2325,8812,2017-03-25 19:44:48.133925+00:00,2017-05-18 04:28:03.195595+00:00
2326,10918,2017-05-17 14:28:41.015478+00:00,2017-06-01 21:33:53.608642+00:00
2327,10959,2017-05-17 23:13:19.327585+00:00,2017-06-06 21:32:50.318614+00:00
2328,10960,2017-05-17 23:14:31.993505+00:00,2017-06-06 21:33:18.784099+00:00
2329,10963,2017-05-18 00:02:44.400182+00:00,2017-06-15 06:26:39.915086+00:00
2330,10920,2017-05-17 14:55:10.258060+00:00,2017-06-19 01:54:22.378664+00:00
2331,10939,2017-05-17 18:29:42.825096+00:00,2017-08-03 15:33:47.290443+00:00
2332,10980,2017-05-18 14:11:46.939972+00:00,
2333,10982,2017-05-18 15:21:00.730539+00:00,
2334,10990,2017-05-18 19:47:30.464578+00:00,
2335,10991,2017-05-18 19:50:18.391146+00:00,
2336,11095,2017-05-22 00:31:06.416049+00:00,
2337,10996,2017-05-18 20:54:08.405929+00:00,
2338,11010,2017-05-19 02:25:09.460802+00:00,
2339,11019,2017-05-19 15:57:59.707429+00:00,
2340,11040,2017-05-19 22:10:01.162317+00:00,
2341,11055,2017-05-20 16:20:00.393050+00:00,
2342,11015,2017-05-19 08:46:02.409392+00:00,2017-06-16 18:14:24.054681+00:00
